日付け,終値
2018.4.17,1729.98
2018.4.18,1749.67
2018.4.19,1750.18
2018.4.20,1751.13
2018.4.23,1750.79
2018.4.24,1769.75
2018.4.25,1767.73
2018.4.26,1772.13
2018.4.27,1777.23
2018.5.1,1774.18
2018.5.2,1771.52
2018.5.7,1773.18
2018.5.8,1779.82
2018.5.9,1772.91
2018.5.10,1777.62
2018.5.11,1794.96
2018.5.14,1805.92
2018.5.15,1805.15
2018.5.16,1800.35
2018.5.17,1808.37
2018.5.18,1815.25
2018.5.21,1813.75
2018.5.22,1809.57
2018.5.23,1797.31
2018.5.24,1775.65
2018.5.25,1771.70
2018.5.28,1770.42
2018.5.29,1761.85
2018.5.30,1736.13
2018.5.31,1747.45
2018.6.1,1749.17
2018.6.4,1774.69
2018.6.5,1774.96
2018.6.6,1777.59
2018.6.7,1789.01
2018.6.8,1781.44
2018.6.11,1786.84
2018.6.12,1792.82
2018.6.13,1800.37
2018.6.14,1783.89
2018.6.15,1789.04
2018.6.18,1771.43
2018.6.19,1743.92
2018.6.20,1752.75
2018.6.21,1750.63
2018.6.22,1744.83
2018.6.25,1728.27
2018.6.26,1731.07
2018.6.27,1731.45
2018.6.28,1727.00
2018.6.29,1730.89
2018.7.2,1695.29
2018.7.3,1692.80
2018.7.4,1693.25
2018.7.5,1676.20
2018.7.6,1691.54
2018.7.9,1711.79
2018.7.10,1716.13
2018.7.11,1701.88
2018.7.12,1709.68
2018.7.13,1730.07
2018.7.17,1745.05
2018.7.18,1751.21
2018.7.19,1749.59
2018.7.20,1744.98
2018.7.23,1738.70
2018.7.24,1746.86
2018.7.25,1753.48
2018.7.26,1765.78
2018.7.27,1775.76
2018.7.30,1768.15
2018.7.31,1753.29
2018.8.1,1769.76
2018.8.2,1752.09
2018.8.3,1742.58
2018.8.6,1732.90
2018.8.7,1746.05
2018.8.8,1744.71
2018.8.9,1740.16
2018.8.10,1720.16
2018.8.13,1683.50
2018.8.14,1710.95
2018.8.15,1698.03
2018.8.16,1687.15
2018.8.17,1697.53
2018.8.20,1692.15
2018.8.21,1685.42
2018.8.22,1698.37
2018.8.23,1698.22
2018.8.24,1709.20
2018.8.27,1728.95
2018.8.28,1731.63
2018.8.29,1739.60
2018.8.30,1739.14
2018.8.31,1735.35
2018.9.3,1720.31
2018.9.4,1718.24
2018.9.5,1704.96
2018.9.6,1692.41
2018.9.7,1684.31
2018.9.10,1687.61
2018.9.11,1698.91
2018.9.12,1691.32
2018.9.13,1710.02
2018.9.14,1728.61
2018.9.18,1759.88
2018.9.19,1785.66
2018.9.20,1787.60
2018.9.21,1804.02
2018.9.25,1822.44
2018.9.26,1821.67
2018.9.27,1800.11
2018.9.28,1817.25
2018.10.1,1817.96
2018.10.2,1824.03
2018.10.3,1802.73
2018.10.4,1801.19
2018.10.5,1792.65
2018.10.9,1761.12
2018.10.10,1763.86
2018.10.11,1701.86
2018.10.12,1702.45
2018.10.15,1675.44
2018.10.16,1687.91
2018.10.17,1713.87
2018.10.18,1704.64
2018.10.19,1692.85
2018.10.22,1695.31
2018.10.23,1650.72
2018.10.24,1652.07
2018.10.25,1600.92
2018.10.26,1596.01
2018.10.29,1589.56
2018.10.30,1611.46
2018.10.31,1646.12
2018.11.1,1632.05
2018.11.2,1658.76
2018.11.5,1640.39
2018.11.6,1659.35
2018.11.7,1652.43
2018.11.8,1681.25
2018.11.9,1672.98
2018.11.12,1671.95
2018.11.13,1638.45
2018.11.14,1641.26
2018.11.15,1638.97
2018.11.16,1629.30
2018.11.19,1637.61
2018.11.20,1625.67
2018.11.21,1615.89
2018.11.22,1628.96
2018.11.26,1632.20
2018.11.27,1644.16
2018.11.28,1653.66
2018.11.29,1659.47
2018.11.30,1667.45
2018.12.3,1689.05
2018.12.4,1649.20
2018.12.5,1640.49
2018.12.6,1610.60
2018.12.7,1620.45
2018.12.10,1589.81
2018.12.11,1575.31
2018.12.12,1606.61
2018.12.13,1616.65
2018.12.14,1592.16
2018.12.17,1594.20
2018.12.18,1562.51
2018.12.19,1556.15
2018.12.20,1517.16
2018.12.21,1488.19
2018.12.25,1415.55
2018.12.26,1431.47
2018.12.27,1501.63
2018.12.28,1494.09
2019.1.4,1471.16
2019.1.7,1512.53
2019.1.8,1518.43
2019.1.9,1535.11
2019.1.10,1522.01
2019.1.11,1529.73
2019.1.15,1542.72
2019.1.16,1537.77
2019.1.17,1543.20
2019.1.18,1557.59
2019.1.21,1566.37
2019.1.22,1556.43
2019.1.23,1547.03
2019.1.24,1552.60
2019.1.25,1566.10
2019.1.28,1555.51
2019.1.29,1557.09
2019.1.30,1550.76
2019.1.31,1567.49
2019.2.1,1564.63
2019.2.4,1581.33
2019.2.5,1582.88
2019.2.6,1582.13
2019.2.7,1569.03
2019.2.8,1539.40
2019.2.12,1572.60
2019.2.13,1589.33
2019.2.14,1589.81
2019.2.15,1577.29
2019.2.18,1601.96
2019.2.19,1606.52
2019.2.20,1613.47
2019.2.21,1613.50
2019.2.22,1609.52
2019.2.25,1620.87
2019.2.26,1617.20
2019.2.27,1620.42
2019.2.28,1607.66
2019.3.1,1615.72
2019.3.4,1627.59
2019.3.5,1619.23
2019.3.6,1615.25
2019.3.7,1601.66
2019.3.8,1572.44
2019.3.11,1581.44
2019.3.12,1605.48
2019.3.13,1592.07
2019.3.14,1588.29
2019.3.15,1602.63
2019.3.18,1613.68
2019.3.19,1610.23
2019.3.20,1614.39
2019.3.22,1617.11
2019.3.25,1577.41
2019.3.26,1617.94
2019.3.27,1609.49
2019.3.28,1582.85
2019.3.29,1591.64
2019.4.1,1615.81
2019.4.2,1611.69
2019.4.3,1621.77
2019.4.4,1620.05
2019.4.5,1625.75
2019.4.8,1620.14
2019.4.9,1618.76
2019.4.10,1607.66
2019.4.11,1606.52
2019.4.12,1605.40
2019.4.15,1627.93
2019.4.16,1626.46
2019.4.17,1630.68
2019.4.18,1614.97
2019.4.19,1616.93
2019.4.22,1618.62
2019.4.23,1622.97
2019.4.24,1612.05
2019.4.25,1620.28
2019.4.26,1617.93
2019.5.7,1599.84
2019.5.8,1572.33
2019.5.9,1550.71
2019.5.10,1549.42
2019.5.13,1541.14
2019.5.14,1534.98
2019.5.15,1544.15
2019.5.16,1537.55
2019.5.17,1554.25
2019.5.20,1554.92
2019.5.21,1550.30
2019.5.22,1546.21
2019.5.23,1540.58
2019.5.24,1541.21
2019.5.27,1547.00
2019.5.28,1550.99
2019.5.29,1536.41
2019.5.30,1531.98
2019.5.31,1512.28
2019.6.3,1498.96
2019.6.4,1499.09
2019.6.5,1530.08
2019.6.6,1524.91
2019.6.7,1532.39
2019.6.10,1552.94
2019.6.11,1561.32
2019.6.12,1554.22
2019.6.13,1541.50
2019.6.14,1546.71
2019.6.17,1539.74
2019.6.18,1528.67
2019.6.19,1555.27
2019.6.20,1559.90
2019.6.21,1545.90
2019.6.24,1547.74
2019.6.25,1543.49
2019.6.26,1534.34
2019.6.27,1553.27
2019.6.28,1551.14
2019.7.1,1584.85
2019.7.2,1589.84
2019.7.3,1579.54
2019.7.4,1589.78
2019.7.5,1592.58
2019.7.8,1578.40
2019.7.9,1574.89
2019.7.10,1571.32
2019.7.11,1578.63
2019.7.12,1576.31
2019.7.16,1568.74
2019.7.17,1567.41
2019.7.18,1534.27
2019.7.19,1563.96
2019.7.22,1556.37
2019.7.23,1568.82
2019.7.24,1575.09
2019.7.25,1577.85
2019.7.26,1571.52
2019.7.29,1568.57
2019.7.30,1575.58
2019.7.31,1565.14
2019.8.1,1567.35
2019.8.2,1533.46
2019.8.5,1505.88
2019.8.6,1499.23
2019.8.7,1499.93
2019.8.8,1498.66
2019.8.9,1503.84
2019.8.13,1486.57
2019.8.14,1499.50
2019.8.15,1483.85
2019.8.16,1485.29
2019.8.19,1494.33
2019.8.20,1506.77
2019.8.21,1497.51
2019.8.22,1498.06
2019.8.23,1502.25
2019.8.26,1478.03
2019.8.27,1489.69
2019.8.28,1490.35
2019.8.29,1490.17
2019.8.30,1511.86
2019.9.2,1505.21
2019.9.3,1510.79
2019.9.4,1506.81
2019.9.5,1534.46
2019.9.6,1537.10
2019.9.9,1551.11
2019.9.10,1557.99
2019.9.11,1583.66
2019.9.12,1595.10
2019.9.13,1609.87
2019.9.17,1614.58
2019.9.18,1606.62
2019.9.19,1615.66
2019.9.20,1616.23
2019.9.24,1622.94
2019.9.25,1620.08
2019.9.26,1623.27
2019.9.27,1604.25
2019.9.30,1587.80
2019.10.1,1603.00
2019.10.2,1596.29
2019.10.3,1568.87
2019.10.4,1572.90
2019.10.7,1572.75
2019.10.8,1586.50
2019.10.9,1581.70
2019.10.10,1581.42
2019.10.11,1595.27
2019.10.15,1620.20
2019.10.16,1631.51
2019.10.17,1624.16
2019.10.18,1621.99
2019.10.21,1628.60
2019.10.23,1638.14
2019.10.24,1643.74
2019.10.25,1648.44
2019.10.28,1648.43
2019.10.29,1662.68
2019.10.30,1665.90
2019.10.31,1667.01
2019.11.1,1666.50
2019.11.5,1694.16
2019.11.6,1694.45
2019.11.7,1698.13
2019.11.8,1702.77
2019.11.11,1704.03
2019.11.12,1709.67
2019.11.13,1700.33
2019.11.14,1684.40
2019.11.15,1696.67
2019.11.18,1700.72
2019.11.19,1696.73
2019.11.20,1691.11
2019.11.21,1689.38
2019.11.22,1691.34
2019.11.25,1702.96
2019.11.26,1705.71
2019.11.27,1710.98
2019.11.28,1708.06
2019.11.29,1699.36
2019.12.2,1714.49
2019.12.3,1706.73
2019.12.4,1703.27
2019.12.5,1711.41
2019.12.6,1713.36
2019.12.9,1722.07
2019.12.10,1720.77
2019.12.11,1714.95
2019.12.12,1712.83
2019.12.13,1739.98
2019.12.16,1736.87
2019.12.17,1747.20
2019.12.18,1738.40
2019.12.19,1736.11
2019.12.20,1733.07
2019.12.23,1729.42
2019.12.24,1728.22
2019.12.25,1721.42
2019.12.26,1731.20
2019.12.27,1733.18
2019.12.30,1721.36
2020.1.6,1697.49
2020.1.7,1725.05
2020.1.8,1701.40
2020.1.9,1729.05
2020.1.10,1735.16
2020.1.14,1740.53
2020.1.15,1731.06
2020.1.16,1728.72
2020.1.17,1735.44
2020.1.20,1744.16
2020.1.21,1734.97
2020.1.22,1744.13
2020.1.23,1730.50
2020.1.24,1730.44
2020.1.27,1702.57
2020.1.28,1692.28
2020.1.29,1699.95
2020.1.30,1674.77
2020.1.31,1684.44
2020.2.3,1672.66
2020.2.4,1684.24
2020.2.5,1701.83
2020.2.6,1736.98
2020.2.7,1732.14
2020.2.10,1719.64
2020.2.12,1718.92
2020.2.13,1713.08
2020.2.14,1702.87
2020.2.17,1687.77
2020.2.18,1665.71
2020.2.19,1671.86
2020.2.20,1674.48
2020.2.21,1674.00
2020.2.25,1618.26
2020.2.26,1606.17
2020.2.27,1568.06
2020.2.28,1510.87
2020.3.2,1525.87
2020.3.3,1505.12
2020.3.4,1502.50
2020.3.5,1515.71
2020.3.6,1471.46
2020.3.9,1388.97
2020.3.10,1406.68
2020.3.11,1385.12
2020.3.12,1327.88
2020.3.13,1261.70
2020.3.16,1236.34
2020.3.17,1268.46
2020.3.18,1270.84
2020.3.19,1283.22
2020.3.23,1292.01
2020.3.24,1333.10
2020.3.25,1424.62
2020.3.26,1399.32
2020.3.27,1459.49
2020.3.30,1435.54
2020.3.31,1403.04
2020.4.1,1351.08
2020.4.2,1329.87
2020.4.3,1325.13
2020.4.6,1376.30
2020.4.7,1403.21
2020.4.8,1425.47
2020.4.9,1416.98
2020.4.10,1430.04
2020.4.13,1405.91
2020.4.14,1433.51
2020.4.15,1434.07
2020.4.16,1422.24
2020.4.17,1442.54
2020.4.20,1432.41
2020.4.21,1415.89
2020.4.22,1406.90
2020.4.23,1425.98
2020.4.24,1421.29
2020.4.27,1447.25
2020.4.28,1449.15
2020.4.30,1464.03
2020.5.1,1431.26
2020.5.7,1426.73
2020.5.8,1458.28
2020.5.11,1480.62
2020.5.12,1476.72
2020.5.13,1474.69
2020.5.14,1446.55
2020.5.15,1453.77
2020.5.18,1459.29
2020.5.19,1486.05
2020.5.20,1494.69
2020.5.21,1491.21
2020.5.22,1477.80
2020.5.25,1502.20
2020.5.26,1534.73
2020.5.27,1549.47
2020.5.28,1577.34
2020.5.29,1563.67
2020.6.1,1568.75
2020.6.2,1587.68
2020.6.3,1599.08
2020.6.4,1603.82
2020.6.5,1612.48
2020.6.8,1630.72
2020.6.9,1628.43
2020.6.10,1624.71
2020.6.11,1588.92
2020.6.12,1570.68
2020.6.15,1530.78
2020.6.16,1593.45
2020.6.17,1587.09
2020.6.18,1583.09
2020.6.19,1582.80
2020.6.22,1579.09
2020.6.23,1587.14
2020.6.24,1580.50
2020.6.25,1561.85
2020.6.26,1577.37
2020.6.29,1549.22
2020.6.30,1558.77
2020.7.1,1538.61
2020.7.2,1542.76
2020.7.3,1552.33
2020.7.6,1577.15
2020.7.7,1571.71
2020.7.8,1557.23
2020.7.9,1557.24
2020.7.10,1535.20
2020.7.13,1573.02
2020.7.14,1565.15
2020.7.15,1589.51
2020.7.16,1579.06
2020.7.17,1573.85
2020.7.20,1577.03
2020.7.21,1582.74
2020.7.22,1572.96
2020.7.27,1576.69
2020.7.28,1569.12
2020.7.29,1549.04
2020.7.30,1539.47
2020.7.31,1496.06
2020.8.3,1522.64
2020.8.4,1555.26
2020.8.5,1554.71
2020.8.6,1549.88
2020.8.7,1546.74
2020.8.11,1585.96
2020.8.12,1605.53
2020.8.13,1624.15
2020.8.14,1623.38
2020.8.17,1609.82
2020.8.18,1610.85
2020.8.19,1613.73
2020.8.20,1599.20
2020.8.21,1604.06
2020.8.24,1607.13
2020.8.25,1625.23
2020.8.26,1624.48
2020.8.27,1615.89
2020.8.28,1604.87
2020.8.31,1618.18
2020.9.1,1615.81
2020.9.2,1623.40
2020.9.3,1631.24
2020.9.4,1616.60
2020.9.7,1609.74
2020.9.8,1620.89
2020.9.9,1605.40
2020.9.10,1624.86
2020.9.11,1636.64
2020.9.14,1651.10
2020.9.15,1640.84
2020.9.16,1644.35
2020.9.17,1638.40
2020.9.18,1646.42
2020.9.23,1644.25
2020.9.24,1626.44
2020.9.25,1634.23
2020.9.28,1661.93
2020.9.29,1658.10
2020.9.30,1625.49
2020.10.1,1625.49
2020.10.2,1609.22
2020.10.5,1637.25
2020.10.6,1645.75
2020.10.7,1646.47
2020.10.8,1655.47
2020.10.9,1647.38
2020.10.12,1643.35
2020.10.13,1649.10
2020.10.14,1643.90
2020.10.15,1631.79
2020.10.16,1617.69
2020.10.19,1637.98
2020.10.20,1625.74
2020.10.21,1637.60
2020.10.22,1619.79
2020.10.23,1625.32
2020.10.26,1618.98
2020.10.27,1617.53
2020.10.28,1612.55
2020.10.29,1610.93
2020.10.30,1579.33
2020.11.2,1607.95
2020.11.4,1627.25
2020.11.5,1649.94
2020.11.6,1658.49
2020.11.9,1681.90
2020.11.10,1700.80
2020.11.11,1729.07
2020.11.12,1726.23
2020.11.13,1703.22
2020.11.16,1731.81
2020.11.17,1734.66
2020.11.18,1720.65
2020.11.19,1726.41
2020.11.20,1727.39
2020.11.24,1762.40
2020.11.25,1767.67
2020.11.26,1778.25
2020.11.27,1786.52
2020.11.30,1754.92
2020.12.1,1768.38
2020.12.2,1773.97
2020.12.3,1775.25
2020.12.4,1775.94
2020.12.7,1760.75
2020.12.8,1758.81
2020.12.9,1779.42
2020.12.10,1776.21
2020.12.11,1782.01
2020.12.14,1790.52
2020.12.15,1782.05
2020.12.16,1786.83
2020.12.17,1792.58
2020.12.18,1793.24
2020.12.21,1789.05
2020.12.22,1761.12
2020.12.23,1765.21
2020.12.24,1774.27
2020.12.25,1778.41
2020.12.28,1788.04
2020.12.29,1819.18
2020.12.30,1804.68
2021.1.4,1794.59
2021.1.5,1791.22
2021.1.6,1796.18
2021.1.7,1826.30
2021.1.8,1854.94
2021.1.12,1857.94
2021.1.13,1864.40
2021.1.14,1873.28
2021.1.15,1856.61
2021.1.18,1845.49
2021.1.19,1855.84
2021.1.20,1849.58
2021.1.21,1860.64
2021.1.22,1856.64
2021.1.25,1862.00
2021.1.26,1848.00
2021.1.27,1860.07
2021.1.28,1838.85
2021.1.29,1808.78
2021.2.1,1829.84
2021.2.2,1847.02
2021.2.3,1871.09
2021.2.4,1865.12
2021.2.5,1890.95
2021.2.8,1923.95
2021.2.9,1925.54
2021.2.10,1930.82
2021.2.12,1933.88
2021.2.15,1953.94
2021.2.16,1965.08
2021.2.17,1961.49
2021.2.18,1941.91
2021.2.19,1928.95
2021.2.22,1938.35
2021.2.24,1903.07
2021.2.25,1926.23
2021.2.26,1864.49
2021.3.1,1902.48
2021.3.2,1894.85
2021.3.3,1904.54
2021.3.4,1884.74
2021.3.5,1896.18
2021.3.8,1893.58
2021.3.9,1917.68
2021.3.10,1919.74
2021.3.11,1924.92
2021.3.12,1951.06
2021.3.15,1968.73
2021.3.16,1981.50
2021.3.17,1984.03
2021.3.18,2008.51
2021.3.19,2012.21
2021.3.22,1990.18
2021.3.23,1971.48
2021.3.24,1928.58
2021.3.25,1955.55
2021.3.26,1984.16
2021.3.29,1993.34
2021.3.30,1977.86
2021.3.31,1954.00
2021.4.1,1957.64
2021.4.2,1971.62
2021.4.5,1983.54
2021.4.6,1954.34
2021.4.7,1967.43
2021.4.8,1951.86
2021.4.9,1959.47
2021.4.12,1954.59
2021.4.13,1958.55
2021.4.14,1952.18
2021.4.15,1959.13
2021.4.16,1960.87
2021.4.19,1956.56
2021.4.20,1926.25
2021.4.21,1888.18
2021.4.22,1922.50
2021.4.23,1914.98
2021.4.26,1918.15
2021.4.27,1903.55
2021.4.28,1909.06
2021.4.30,1898.24
2021.5.6,1927.40
2021.5.7,1933.05
2021.5.10,1952.27
2021.5.11,1905.92
2021.5.12,1877.95
2021.5.13,1849.04
2021.5.14,1883.42
2021.5.17,1878.86
2021.5.18,1907.74
2021.5.19,1895.24
2021.5.20,1895.92
2021.5.21,1904.69
2021.5.24,1913.04
2021.5.25,1919.52
2021.5.26,1920.67
2021.5.27,1911.02
2021.5.28,1947.44
2021.5.31,1922.98
2021.6.1,1926.18
2021.6.2,1942.33
2021.6.3,1958.70
2021.6.4,1959.19
2021.6.7,1960.85
2021.6.8,1962.65
2021.6.9,1957.14
2021.6.10,1956.73
2021.6.11,1954.02
2021.6.14,1959.75
2021.6.15,1975.48
2021.6.16,1975.86
2021.6.17,1963.57
2021.6.18,1946.56
2021.6.21,1899.45
2021.6.22,1959.53
2021.6.23,1949.14
2021.6.24,1947.10
2021.6.25,1962.65
2021.6.28,1965.67
2021.6.29,1949.48
2021.6.30,1943.57
2021.7.1,1939.21
2021.7.2,1956.31
2021.7.5,1948.99
2021.7.6,1954.50
2021.7.7,1937.68
2021.7.8,1920.32
2021.7.9,1912.38
2021.7.12,1953.33
2021.7.13,1967.64
2021.7.14,1963.16
2021.7.15,1939.61
2021.7.16,1932.19
2021.7.19,1907.13
2021.7.20,1888.89
2021.7.21,1904.41
2021.7.26,1925.62
2021.7.27,1938.04
2021.7.28,1919.65
2021.7.29,1927.43
2021.7.30,1901.08
2021.8.2,1940.05
2021.8.3,1931.14
2021.8.4,1921.43
2021.8.5,1928.98
2021.8.6,1929.34
2021.8.10,1936.28
2021.8.11,1954.08
2021.8.12,1953.55
2021.8.13,1956.39
2021.8.16,1924.98
2021.8.17,1915.63
2021.8.18,1923.97
2021.8.19,1897.19
2021.8.20,1880.68
2021.8.23,1915.14
2021.8.24,1934.20
2021.8.25,1935.66
2021.8.26,1935.35
2021.8.27,1928.77
2021.8.30,1950.14
2021.8.31,1960.70
2021.9.1,1980.79
2021.9.2,1983.57
2021.9.3,2015.45
2021.9.6,2041.22
2021.9.7,2063.38
2021.9.8,2079.61
2021.9.9,2064.93
2021.9.10,2091.65
2021.9.13,2097.71
2021.9.14,2118.87
2021.9.15,2096.39
2021.9.16,2090.16
2021.9.17,2100.17
2021.9.21,2064.55
2021.9.22,2043.55
2021.9.24,2090.75
2021.9.27,2087.74
2021.9.28,2081.77
2021.9.29,2038.29
2021.9.30,2030.16
2021.10.1,1986.31
2021.10.4,1973.92
2021.10.5,1947.75
2021.10.6,1941.91
2021.10.7,1939.62
2021.10.8,1961.85
2021.10.11,1996.58
2021.10.12,1982.68
2021.10.13,1973.83
2021.10.14,1986.97
2021.10.15,2023.93
2021.10.18,2019.23
2021.10.19,2026.57
2021.10.20,2027.67
2021.10.21,2000.81
2021.10.22,2002.23
2021.10.25,1995.42
2021.10.26,2018.40
2021.10.27,2013.81
2021.10.28,1999.66
2021.10.29,2001.18
2021.11.1,2044.72
2021.11.2,2031.67
2021.11.4,2055.56
2021.11.5,2041.42
2021.11.8,2035.22
2021.11.9,2018.77
2021.11.10,2007.96
2021.11.11,2014.30
2021.11.12,2040.60
2021.11.15,2048.52
2021.11.16,2050.83
2021.11.17,2038.34
2021.11.18,2035.52
2021.11.19,2044.53
2021.11.22,2042.82
2021.11.24,2019.12
2021.11.25,2025.69
2021.11.26,1984.98
2021.11.29,1948.48
2021.11.30,1928.35
2021.12.1,1936.74
2021.12.2,1926.37
2021.12.3,1957.86
2021.12.6,1947.54
2021.12.7,1989.85
2021.12.8,2002.24
2021.12.9,1990.79
2021.12.10,1975.48
2021.12.13,1978.13
2021.12.14,1973.81
2021.12.15,1984.10
2021.12.16,2013.08
2021.12.17,1984.47
2021.12.20,1941.33
2021.12.21,1969.79
2021.12.22,1971.51
2021.12.23,1989.43
2021.12.24,1986.78
2021.12.27,1977.90
2021.12.28,2005.02
2021.12.29,1998.99
2021.12.30,1992.33
2022.1.4,2030.22
2022.1.5,2039.27
2022.1.6,1997.01
2022.1.7,1995.68
2022.1.11,1986.82
2022.1.12,2019.36
2022.1.13,2005.58
2022.1.14,1977.66
2022.1.17,1986.71
2022.1.18,1978.38
2022.1.19,1919.72
2022.1.20,1938.53
2022.1.21,1927.18
2022.1.24,1929.87
2022.1.25,1896.62
2022.1.26,1891.85
2022.1.27,1842.44
2022.1.28,1876.89
2022.1.31,1895.93
2022.2.1,1896.06
2022.2.2,1936.56
2022.2.3,1919.92
2022.2.4,1930.56
2022.2.7,1925.99
2022.2.8,1934.06
2022.2.9,1952.22
2022.2.10,1962.61
2022.2.14,1930.65
2022.2.15,1914.70
2022.2.16,1946.63
2022.2.17,1931.24
2022.2.18,1924.31
2022.2.21,1910.68
2022.2.22,1881.08
2022.2.24,1857.58
2022.2.25,1876.24
2022.2.28,1886.93
2022.3.1,1897.17
2022.3.2,1859.94
2022.3.3,1881.80
2022.3.4,1844.94
2022.3.7,1794.03
2022.3.8,1759.86
2022.3.9,1758.89
2022.3.10,1830.03
2022.3.11,1799.54
2022.3.14,1812.28
2022.3.15,1826.63
2022.3.16,1853.25
2022.3.17,1899.01
2022.3.18,1909.27
2022.3.22,1933.74
2022.3.23,1978.70
2022.3.24,1981.56
2022.3.25,1981.47
2022.3.28,1973.37
2022.3.29,1991.66
2022.3.30,1967.60
2022.3.31,1946.40
2022.4.1,1944.27
2022.4.4,1953.63
2022.4.5,1949.12
2022.4.6,1922.91
2022.4.7,1892.90
2022.4.8,1896.79
2022.4.11,1889.64
2022.4.12,1863.63
2022.4.13,1890.06
2022.4.14,1908.05
2022.4.15,1896.31
2022.4.18,1880.08
2022.4.19,1895.70
2022.4.20,1915.15
2022.4.21,1928.00
2022.4.22,1905.15
2022.4.25,1876.52
2022.4.26,1878.51
2022.4.27,1860.76
2022.4.28,1899.62
2022.5.2,1898.35
2022.5.6,1915.91
2022.5.9,1878.39
2022.5.10,1862.38
2022.5.11,1851.15
2022.5.12,1829.18
2022.5.13,1864.20
2022.5.16,1863.26
2022.5.17,1866.71
2022.5.18,1884.69
2022.5.19,1860.08
2022.5.20,1877.37
2022.5.23,1894.57
2022.5.24,1878.26
2022.5.25,1876.58
2022.5.26,1877.58
2022.5.27,1887.30
2022.5.30,1922.44
2022.5.31,1912.67
2022.6.1,1938.64
2022.6.2,1926.39
2022.6.3,1933.14
2022.6.6,1939.11
2022.6.7,1947.03
2022.6.8,1969.98
2022.6.9,1969.05
2022.6.10,1943.09
2022.6.13,1901.06
2022.6.14,1878.45
2022.6.15,1855.93
2022.6.16,1867.81
2022.6.17,1835.90
2022.6.20,1818.94
2022.6.21,1856.20
2022.6.22,1852.65
2022.6.23,1851.74
2022.6.24,1866.72
2022.6.27,1887.42
2022.6.28,1907.38
2022.6.29,1893.57
2022.6.30,1870.82
2022.7.1,1845.04
2022.7.4,1869.71
2022.7.5,1879.12
2022.7.6,1855.97
2022.7.7,1882.33
2022.7.8,1887.43
2022.7.11,1914.66
2022.7.12,1883.30
2022.7.13,1888.85
2022.7.14,1893.13
2022.7.15,1892.50
2022.7.19,1902.79
2022.7.20,1946.44
2022.7.21,1950.59
2022.7.22,1955.97
2022.7.25,1943.21
2022.7.26,1943.17
2022.7.27,1945.75
2022.7.28,1948.85
2022.7.29,1940.31
2022.8.1,1960.11
2022.8.2,1925.49
2022.8.3,1930.77
2022.8.4,1930.73
2022.8.5,1947.17
2022.8.8,1951.41
2022.8.9,1937.02
2022.8.10,1933.65
2022.8.12,1973.18
2022.8.15,1984.96
2022.8.16,1981.96
2022.8.17,2006.99
2022.8.18,1990.50
2022.8.19,1994.52
2022.8.22,1992.59
2022.8.23,1971.44
2022.8.24,1967.18
2022.8.25,1976.60
2022.8.26,1979.59
2022.8.29,1944.10
2022.8.30,1968.38
2022.8.31,1963.16
2022.9.1,1935.49
2022.9.2,1930.17
2022.9.5,1928.79
2022.9.6,1926.58
2022.9.7,1915.65
2022.9.8,1957.62
2022.9.9,1965.53
2022.9.12,1980.22
2022.9.13,1986.57
2022.9.14,1947.46
2022.9.15,1950.43
2022.9.16,1938.56
2022.9.20,1947.27
2022.9.21,1920.80
2022.9.22,1916.12
2022.9.26,1864.28
2022.9.27,1873.01
2022.9.28,1855.15
2022.9.29,1868.80
2022.9.30,1835.94
2022.10.3,1847.58
2022.10.4,1906.89
2022.10.5,1912.92
2022.10.6,1922.47
2022.10.7,1906.80
2022.10.11,1871.24
2022.10.12,1869.00
2022.10.13,1854.61
2022.10.14,1898.19
2022.10.17,1879.56
2022.10.18,1901.44
2022.10.19,1905.06
2022.10.20,1895.41
2022.10.21,1881.98
2022.10.24,1887.19
2022.10.25,1907.14
2022.10.26,1918.21
2022.10.27,1905.56
2022.10.28,1899.05
2022.10.31,1929.43
2022.11.1,1938.50
2022.11.2,1940.46
2022.11.4,1915.40
2022.11.7,1934.09
2022.11.8,1957.56
2022.11.9,1949.49
2022.11.10,1936.66
2022.11.11,1977.76
2022.11.14,1956.90
2022.11.15,1964.22
2022.11.16,1963.29
2022.11.17,1966.28
2022.11.18,1967.03
2022.11.21,1972.57
2022.11.22,1994.75
2022.11.24,2018.80
2022.11.25,2018.00
2022.11.28,2004.31
2022.11.29,1992.97
2022.11.30,1985.57
2022.12.1,1986.46
2022.12.2,1953.98
2022.12.5,1947.90
2022.12.6,1950.22
2022.12.7,1948.31
2022.12.8,1941.50
2022.12.9,1961.56
2022.12.12,1957.33
2022.12.13,1965.68
2022.12.14,1977.42
2022.12.15,1973.90
2022.12.16,1950.21
2022.12.19,1935.41
2022.12.20,1905.59
2022.12.21,1893.32
2022.12.22,1908.17
2022.12.23,1897.94
2022.12.26,1902.52
2022.12.27,1910.15
2022.12.28,1909.02
2022.12.29,1895.27
2022.12.30,1891.71
2023.1.4,1868.15
2023.1.5,1868.90
2023.1.6,1875.76
2023.1.10,1880.88
2023.1.11,1901.25
2023.1.12,1908.18
2023.1.13,1903.08
2023.1.16,1886.31
2023.1.17,1902.89
2023.1.18,1934.93
2023.1.19,1915.62
2023.1.20,1926.87
2023.1.23,1945.38
2023.1.24,1972.92
2023.1.25,1980.69
2023.1.26,1978.40
2023.1.27,1982.66
2023.1.30,1982.40
